time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,16.3,88,38725.2,11.6,21.1,0
1,15.0,62,40348.45,12.4,21.16,0
2,16.1,74,40190.63,13.1,20.74,0
3,17.1,78,40032.66,11.4,20.38,0
4,18.8,77,39874.64,19.9,20.15,0
5,19.5,54,39180.01,19.1,19.7,0
6,18.2,57,39097.27,23.1,19.6,0
7,18.6,73,37261.29,27.5,17.4,84
8,20.6,66,38836.83,30.2,18.74,0
9,18.3,72,38289.89,27.1,18.28,0
10,13.7,95,37818.72,21.0,16.86,0
11,14.3,60,38237.43,14.7,17.3,0
12,13.5,74,38111.77,14.2,18.14,0
13,9.4,76,23909.79,11.2,11.98,55
14,11.8,98,37935.32,11.2,18.11,0
15,14.2,75,37837.71,11.2,18.22,0
16,15.0,66,37770.97,10.8,17.59,0
17,15.3,59,34107.84,25.5,16.11,66
18,13.3,89,34052.8,26.1,12.7,0
19,9.4,97,17196.02,27.8,10.65,0
20,6.9,88,37201.97,17.4,16.57,0
21,6.7,82,31001.6,10.7,15.47,63
22,9.0,92,37040.46,12.0,16.61,0
23,12.1,93,36737.64,9.1,16.28,70
24,15.7,75,36617.12,18.7,16.39,81
25,13.7,68,36115.32,14.3,15.06,79
26,15.3,61,36097.9,15.3,15.96,0
27,16.8,44,35984.47,11.9,16.09,0
28,14.6,56,35786.71,17.1,15.58,0
29,14.0,61,35517.34,11.3,15.03,0
30,14.0,62,35413.87,18.2,15.09,71
31,11.4,100,29038.53,19.2,12.56,0
32,11.5,100,34879.25,16.4,14.7,0
33,8.1,91,29105.83,17.3,11.21,57
34,4.1,69,34618.91,18.6,12.74,0
35,-1.7,87,0.0,17.9,4.38,0
36,-7.3,91,24273.21,10.9,12.7,0
37,-8.9,79,34458.37,12.2,15.43,0
38,-6.2,86,34310.95,12.5,14.65,0
39,0.3,86,28986.3,15.7,10.14,68
40,4.0,88,33774.44,11.3,12.56,74
41,8.7,87,34080.19,12.7,12.73,66
42,7.1,90,33999.87,10.2,13.23,0
43,9.6,78,33855.34,17.1,12.67,61
44,8.6,90,33078.81,10.7,12.51,100
45,9.5,81,33100.15,23.6,12.88,74
46,3.9,97,8650.72,11.9,3.29,0
47,2.1,98,33293.58,8.8,12.71,0
48,0.6,83,33158.13,7.4,12.83,0
49,2.9,78,32821.67,13.7,12.35,86
