time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,18.6,73,37261.29,27.5,17.4,84
1,20.6,66,38836.83,30.2,18.74,0
2,18.3,72,38289.89,27.1,18.28,0
3,13.7,95,37818.72,21.0,16.86,0
4,14.3,60,38237.43,14.7,17.3,0
5,13.5,74,38111.77,14.2,18.14,0
6,9.4,76,23909.79,11.2,11.98,55
7,11.8,98,37935.32,11.2,18.11,0
8,14.2,75,37837.71,11.2,18.22,0
9,15.0,66,37770.97,10.8,17.59,0
10,15.3,59,34107.84,25.5,16.11,66
11,13.3,89,34052.8,26.1,12.7,0
12,9.4,97,17196.02,27.8,10.65,0
13,6.9,88,37201.97,17.4,16.57,0
14,6.7,82,31001.6,10.7,15.47,63
15,9.0,92,37040.46,12.0,16.61,0
16,12.1,93,36737.64,9.1,16.28,70
17,15.7,75,36617.12,18.7,16.39,81
18,13.7,68,36115.32,14.3,15.06,79
19,15.3,61,36097.9,15.3,15.96,0
20,16.8,44,35984.47,11.9,16.09,0
21,14.6,56,35786.71,17.1,15.58,0
22,14.0,61,35517.34,11.3,15.03,0
23,14.0,62,35413.87,18.2,15.09,71
24,11.4,100,29038.53,19.2,12.56,0
25,11.5,100,34879.25,16.4,14.7,0
26,8.1,91,29105.83,17.3,11.21,57
27,4.1,69,34618.91,18.6,12.74,0
28,-1.7,87,0.0,17.9,4.38,0
29,-7.3,91,24273.21,10.9,12.7,0
30,-8.9,79,34458.37,12.2,15.43,0
31,-6.2,86,34310.95,12.5,14.65,0
32,0.3,86,28986.3,15.7,10.14,68
33,4.0,88,33774.44,11.3,12.56,74
34,8.7,87,34080.19,12.7,12.73,66
35,7.1,90,33999.87,10.2,13.23,0
36,9.6,78,33855.34,17.1,12.67,61
37,8.6,90,33078.81,10.7,12.51,100
38,9.5,81,33100.15,23.6,12.88,74
39,3.9,97,8650.72,11.9,3.29,0
40,2.1,98,33293.58,8.8,12.71,0
41,0.6,83,33158.13,7.4,12.83,0
42,2.9,78,32821.67,13.7,12.35,86
43,4.0,76,32723.22,13.2,12.24,87
44,3.6,80,32536.6,11.6,11.93,76
45,6.5,74,25910.52,12.4,10.9,0
46,4.9,84,30092.36,13.3,9.69,66
47,8.3,84,26060.16,14.2,10.03,0
48,6.7,95,31850.01,10.5,10.89,74
49,5.5,92,26778.14,9.6,10.24,72
