time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,2.9,78,32821.67,13.7,12.35,54
1,4.0,76,32723.22,13.2,12.24,54
2,3.6,80,32536.6,11.6,11.93,48
3,6.5,74,25910.52,12.4,10.9,0
4,4.9,84,30092.36,13.3,9.69,41
5,8.3,84,26060.16,14.2,10.03,0
6,6.7,95,31850.01,10.5,10.89,47
7,5.5,92,26778.14,9.6,10.24,45
8,5.8,90,31406.24,20.0,10.59,42
9,4.1,95,5212.73,35.2,4.18,36
10,4.1,86,31381.6,9.8,10.94,47
11,5.6,71,31242.91,13.2,10.92,0
12,1.3,79,11054.6,17.5,5.45,46
13,-5.1,74,10240.58,22.9,5.98,0
14,-6.9,75,16295.39,13.2,6.49,0
15,-3.7,74,30938.01,7.6,10.94,0
16,-2.9,68,30863.76,12.7,10.76,45
17,0.3,74,30790.73,11.2,10.72,43
18,-0.3,78,30599.33,8.3,10.58,43
19,-2.1,79,29475.32,11.7,9.26,0
20,-2.7,85,24056.55,9.7,8.04,35
21,-1.7,83,29220.98,32.8,9.58,0
22,0.6,91,8475.77,16.5,4.79,40
23,3.7,81,30034.34,23.8,9.03,43
24,3.5,87,30267.61,12.8,9.62,49
25,3.3,85,30209.99,10.8,9.97,51
26,3.8,80,30123.52,13.2,9.49,43
27,0.9,83,15854.77,22.7,6.15,41
28,-4.8,91,29210.15,10.9,9.31,72
29,-2.8,76,18166.08,18.5,6.17,0
30,1.0,87,29284.48,17.7,8.99,0
31,-1.5,96,0.0,10.5,3.68,61
32,-0.9,96,28800.0,17.1,7.26,42
33,-3.1,99,19756.49,10.5,7.09,59
34,-0.7,78,29444.53,11.5,9.35,51
35,-0.7,88,29391.02,14.8,9.32,49
36,2.4,83,29373.75,15.8,9.38,52
37,-0.4,88,25241.93,6.7,8.58,45
38,2.4,92,28845.54,11.5,8.85,75
39,2.8,93,28800.0,8.6,7.29,49
40,3.4,93,28894.27,13.4,8.76,48
41,1.2,90,29181.33,8.2,9.09,88
42,2.8,96,25955.1,12.2,7.44,100
43,-1.7,96,14540.7,20.2,5.99,68
44,-6.6,78,21818.11,7.8,8.16,86
45,-0.9,65,3600.0,9.2,3.62,61
46,0.4,73,25551.57,9.1,8.25,49
47,-2.9,76,29335.38,10.7,9.51,84
48,-2.0,79,29296.98,13.2,9.49,65
49,-0.4,78,29435.33,12.0,9.45,59
