time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,24.1,67,40354.89,27.1,21.82,0
1,21.8,96,36417.83,22.1,18.58,0
2,22.4,97,43200.0,25.0,22.55,0
3,19.4,61,43134.04,20.1,22.82,0
4,20.4,83,43038.32,21.2,23.46,0
5,21.2,64,42942.27,13.2,23.63,0
6,21.3,64,42802.94,9.3,22.35,0
7,20.5,49,42652.18,14.1,21.82,0
8,16.1,92,24679.63,21.3,13.53,0
9,14.8,94,31666.76,19.9,13.09,0
10,14.6,99,42199.29,11.8,21.32,0
11,16.6,93,42048.44,9.4,21.84,0
12,14.3,92,35628.86,22.0,18.38,0
13,13.1,93,11851.07,10.4,7.89,0
14,13.5,92,41594.37,7.8,22.5,0
15,16.0,84,41441.12,10.5,21.87,0
16,18.0,70,33710.83,26.0,18.91,0
17,17.6,90,35943.25,28.4,16.72,0
18,16.4,90,39052.44,13.6,19.39,0
19,16.3,81,37981.42,16.1,19.44,64
20,17.3,81,40663.26,16.3,20.8,0
21,16.3,88,38725.2,11.6,21.1,0
22,15.0,62,40348.45,12.4,21.16,0
23,16.1,74,40190.63,13.1,20.74,0
24,17.1,78,40032.66,11.4,20.38,0
25,18.8,77,39874.64,19.9,20.15,0
26,19.5,54,39180.01,19.1,19.7,0
27,18.2,57,39097.27,23.1,19.6,0
28,18.6,73,37261.29,27.5,17.4,100
29,20.6,66,38836.83,30.2,18.74,0
30,18.3,72,38289.89,27.1,18.28,0
31,13.7,95,37818.72,21.0,16.86,0
32,14.3,60,38237.43,14.7,17.3,0
33,13.5,74,38111.77,14.2,18.14,0
34,9.4,76,23909.79,11.2,11.98,65
35,11.8,98,37935.32,11.2,18.11,0
36,14.2,75,37837.71,11.2,18.22,0
37,15.0,66,37770.97,10.8,17.59,0
38,15.3,59,34107.84,25.5,16.11,79
39,13.3,89,34052.8,26.1,12.7,0
40,9.4,97,17196.02,27.8,10.65,0
41,6.9,88,37201.97,17.4,16.57,0
42,6.7,82,31001.6,10.7,15.47,75
43,9.0,92,37040.46,12.0,16.61,0
44,12.1,93,36737.64,9.1,16.28,84
45,15.7,75,36617.12,18.7,16.39,97
46,13.7,68,36115.32,14.3,15.06,94
47,15.3,61,36097.9,15.3,15.96,0
48,16.8,44,35984.47,11.9,16.09,0
49,14.6,56,35786.71,17.1,15.58,0
