time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,11.8,98,37935.32,11.2,18.11,0
1,14.2,75,37837.71,11.2,18.22,0
2,15.0,66,37770.97,10.8,17.59,0
3,15.3,59,34107.84,25.5,16.11,66
4,13.3,89,34052.8,26.1,12.7,0
5,9.4,97,17196.02,27.8,10.65,0
6,6.9,88,37201.97,17.4,16.57,0
7,6.7,82,31001.6,10.7,15.47,63
8,9.0,92,37040.46,12.0,16.61,0
9,12.1,93,36737.64,9.1,16.28,70
10,15.7,75,36617.12,18.7,16.39,81
11,13.7,68,36115.32,14.3,15.06,79
12,15.3,61,36097.9,15.3,15.96,0
13,16.8,44,35984.47,11.9,16.09,0
14,14.6,56,35786.71,17.1,15.58,0
15,14.0,61,35517.34,11.3,15.03,0
16,14.0,62,35413.87,18.2,15.09,71
17,11.4,100,29038.53,19.2,12.56,0
18,11.5,100,34879.25,16.4,14.7,0
19,8.1,91,29105.83,17.3,11.21,57
20,4.1,69,34618.91,18.6,12.74,0
21,-1.7,87,0.0,17.9,4.38,0
22,-7.3,91,24273.21,10.9,12.7,0
23,-8.9,79,34458.37,12.2,15.43,0
24,-6.2,86,34310.95,12.5,14.65,0
25,0.3,86,28986.3,15.7,10.14,68
26,4.0,88,33774.44,11.3,12.56,74
27,8.7,87,34080.19,12.7,12.73,66
28,7.1,90,33999.87,10.2,13.23,0
29,9.6,78,33855.34,17.1,12.67,61
30,8.6,90,33078.81,10.7,12.51,100
31,9.5,81,33100.15,23.6,12.88,74
32,3.9,97,8650.72,11.9,3.29,0
33,2.1,98,33293.58,8.8,12.71,0
34,0.6,83,33158.13,7.4,12.83,0
35,2.9,78,32821.67,13.7,12.35,86
36,4.0,76,32723.22,13.2,12.24,87
37,3.6,80,32536.6,11.6,11.93,76
38,6.5,74,25910.52,12.4,10.9,0
39,4.9,84,30092.36,13.3,9.69,66
40,8.3,84,26060.16,14.2,10.03,0
41,6.7,95,31850.01,10.5,10.89,74
42,5.5,92,26778.14,9.6,10.24,72
43,5.8,90,31406.24,20.0,10.59,67
44,4.1,95,5212.73,35.2,4.18,58
45,4.1,86,31381.6,9.8,10.94,75
46,5.6,71,31242.91,13.2,10.92,0
47,1.3,79,11054.6,17.5,5.45,73
48,-5.1,74,10240.58,22.9,5.98,0
49,-6.9,75,16295.39,13.2,6.49,0
