time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,-0.4,78,29435.33,12.0,9.45,61
1,-2.1,86,28800.0,8.4,8.97,100
2,-0.6,88,28895.93,12.5,9.04,77
3,-1.5,87,29521.14,12.1,9.37,0
4,-2.2,77,29588.67,9.8,9.65,75
5,-2.8,85,10840.78,9.7,5.85,53
6,-1.9,89,26918.11,10.0,8.9,0
7,-3.0,78,30000.84,14.8,9.94,86
8,-3.8,67,26857.79,16.8,8.83,87
9,-4.6,72,26523.16,34.6,8.91,59
10,-2.8,67,27180.29,15.8,8.56,97
11,-1.1,59,29491.13,38.9,10.11,60
12,-5.9,67,19464.83,24.8,6.52,51
13,-6.4,67,30338.87,33.6,9.66,55
14,-18.2,75,22569.83,19.5,8.67,58
15,-20.9,86,20354.34,8.7,7.69,48
16,-22.8,90,12768.32,24.0,7.16,46
17,-18.7,75,30836.08,16.8,11.04,48
18,-7.4,83,21600.0,13.7,9.26,0
19,-5.3,81,29616.12,21.7,9.65,0
20,-9.5,90,29048.92,10.0,10.0,52
21,-5.9,96,25057.92,7.9,9.78,62
22,-1.8,95,15782.7,12.3,7.75,41
23,-1.3,94,28800.0,10.9,10.86,0
24,-2.1,92,31187.21,10.2,10.69,0
25,-1.8,94,31679.77,8.2,9.75,0
26,-0.6,84,29076.32,10.5,10.79,35
27,-0.9,96,13134.89,11.5,5.97,0
28,-4.4,91,32309.3,13.0,12.24,0
29,-1.0,86,32309.34,12.8,11.92,0
30,1.1,91,31621.61,9.9,10.79,44
31,1.5,92,32800.35,9.2,12.34,0
32,2.0,84,28684.16,8.9,11.79,63
33,3.7,95,33105.62,10.5,12.42,70
34,1.8,91,27362.22,16.5,10.26,53
35,0.7,100,0.0,17.3,1.47,0
36,-5.9,100,33520.24,10.5,13.59,0
37,-9.1,82,33795.68,11.3,13.76,0
38,-2.4,85,29179.81,14.7,12.48,0
39,-0.2,91,22848.89,18.7,10.83,0
40,-1.3,85,32225.55,15.6,13.44,0
41,-4.6,92,27449.75,10.4,12.14,0
42,-3.2,95,0.0,16.9,6.14,38
43,-8.8,88,34474.56,9.0,15.0,52
44,-4.9,85,33013.59,9.4,14.57,46
45,-4.4,92,34631.8,11.3,15.08,0
46,-3.5,91,34707.93,8.9,14.84,0
47,-3.0,92,34829.28,12.4,14.08,0
48,-3.1,87,16600.49,23.3,10.94,0
49,-7.2,87,34878.22,10.3,15.7,0
