time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,-4.4,91,32309.3,13.0,12.24,0
1,-1.0,86,32309.34,12.8,11.92,0
2,1.1,91,31621.61,9.9,10.79,56
3,1.5,92,32800.35,9.2,12.34,0
4,2.0,84,28684.16,8.9,11.79,80
5,3.7,95,33105.62,10.5,12.42,89
6,1.8,91,27362.22,16.5,10.26,67
7,0.7,100,0.0,17.3,1.47,0
8,-5.9,100,33520.24,10.5,13.59,0
9,-9.1,82,33795.68,11.3,13.76,0
10,-2.4,85,29179.81,14.7,12.48,0
11,-0.2,91,22848.89,18.7,10.83,0
12,-1.3,85,32225.55,15.6,13.44,0
13,-4.6,92,27449.75,10.4,12.14,0
14,-3.2,95,0.0,16.9,6.14,48
15,-8.8,88,34474.56,9.0,15.0,65
16,-4.9,85,33013.59,9.4,14.57,58
17,-4.4,92,34631.8,11.3,15.08,0
18,-3.5,91,34707.93,8.9,14.84,0
19,-3.0,92,34829.28,12.4,14.08,0
20,-3.1,87,16600.49,23.3,10.94,0
21,-7.2,87,34878.22,10.3,15.7,0
22,-6.3,84,27691.06,8.5,14.01,56
23,-0.7,88,35139.75,23.5,16.01,0
24,2.0,94,35196.58,18.1,15.44,0
25,3.0,93,35776.9,18.4,15.63,0
26,0.2,89,35706.38,20.2,14.64,0
27,0.7,77,36246.07,15.7,15.72,100
28,2.2,75,36357.34,21.2,16.89,94
29,5.5,57,36662.49,22.9,17.01,48
30,7.7,73,36779.05,35.5,16.4,54
31,-0.1,80,25245.17,29.3,10.98,0
32,-0.6,88,37116.27,15.2,17.42,72
33,2.4,87,37498.72,12.3,17.73,47
34,3.6,86,37580.0,15.3,17.69,0
35,5.8,83,37647.93,32.8,17.94,45
36,4.5,66,36943.5,26.8,14.14,0
37,1.1,68,34121.08,18.3,15.9,0
38,0.6,92,30214.15,12.3,15.7,0
39,3.3,91,36616.79,16.9,17.44,0
40,1.6,86,22555.05,17.8,12.13,68
41,-1.2,84,1905.95,14.8,7.71,0
42,0.2,81,38349.84,7.4,19.77,51
43,3.6,82,38579.8,10.5,19.9,0
44,4.5,85,33287.32,12.3,14.9,0
45,5.4,86,34400.66,16.2,13.96,0
46,4.4,100,29146.38,18.7,12.82,64
47,0.3,100,0.0,24.7,8.19,0
48,-0.6,98,33655.74,16.3,19.44,0
49,-3.9,94,39669.19,11.9,20.16,0
