time_0,beta
0,0.11307278704
1,0.10071582585000001
2,0.09684547438
3,0.09197551073666667
4,0.09065591410666668
5,0.08696233557666667
6,0.08461396641999999
7,0.08177713198666665
8,0.07838253000333334
9,0.07584397953
10,0.06824162586666667
11,0.06504710362999999
12,0.06759259783666667
13,0.07169248444333334
14,0.07930433861666666
15,0.06735833122666667
16,0.06253914008666667
17,0.06501122945333333
18,0.06300979201333334
19,0.069795900035
20,0.06845570998666667
21,0.06704037591999999
22,0.06306160266
23,0.06231207183666666
24,0.07134147668666667
25,0.07131403533333333
26,0.08135105404333333
27,0.08593037621666667
28,0.08212407115333335
29,0.07947750104333333
30,0.07572549862666667
31,0.07114482899666666
32,0.07615539913666668
33,0.07662562914666665
34,0.08030723569333333
35,0.07968533445999999
36,0.07906182434
37,0.07576752762333333
38,0.07447138372333334
39,0.07466780092
40,0.06934966893333333
41,0.07018397422
42,0.06563737452999999
43,0.06518197117666666
44,0.065488507
45,0.06736781887333333
46,0.06258794684333334
47,0.057896156165
48,0.06462639908333334
49,0.06433615933333334
