time_0,beta
0,0.15385301187
1,0.15276815736
2,0.15461423169666666
3,0.15493498357
4,0.15365357706666666
5,0.15030687542333332
6,0.14528929073333335
7,0.13941369197
8,0.13260335326666667
9,0.13056990585333333
10,0.12860472099
11,0.13045843345
12,0.13341131011333335
13,0.13517954112
14,0.13622332709666665
15,0.13631532544333333
16,0.13734922183
17,0.13961081566
18,0.1488999272033333
19,0.15563322554666667
20,0.16073003916666667
21,0.15838976743000002
22,0.15324860151333336
23,0.14495036542333334
24,0.14104891867000002
25,0.13969236074999997
26,0.14011427014333333
27,0.13710329221
28,0.13120911235000002
29,0.12696823471333335
30,0.12088008690666667
31,0.11625648475666665
32,0.10872171048333333
33,0.09991175606333333
34,0.09424205677666667
35,0.08812967447333334
36,0.08422759749333333
37,0.07918769473666666
38,0.07377980525333333
39,0.07061421253333332
40,0.06812087281333333
41,0.06470181040333334
42,0.06151756053333334
43,0.05892143954333333
44,0.05921185326666666
45,0.0551774706
46,0.06100363561666667
47,0.061819345753333345
48,0.06365806487666667
49,0.06261773014000001
