time_0,beta
0,0.05776144565000001
1,0.058812211236666675
2,0.06232954881333334
3,0.05588736129333333
4,0.05276465522
5,0.055844746063333325
6,0.05192535741333334
7,0.06399211613000001
8,0.06421571350333333
9,0.06540449678666667
10,0.07570936434666667
11,0.07937375496333333
12,0.07927049531333334
13,0.07685349732
14,0.08282285302333332
15,0.08257506416999999
16,0.08641408945
17,0.10079742759666667
18,0.09941268721999999
19,0.10374524082
20,0.09794048506666667
21,0.10026412687000001
22,0.11484800318333332
23,0.10966814812
24,0.09869678127
25,0.09494130574000001
26,0.09317674195333334
27,0.09428272501666667
28,0.08485472237333333
29,0.08230397111
30,0.07973861056666666
31,0.07721891136666666
32,0.07379212827666666
33,0.07413081098
34,0.07288975812666666
35,0.07379663118666667
36,0.07335848837999999
37,0.07383042324
38,0.07345140106
39,0.07104249837266667
40,0.07495374016
41,0.0819366939
42,0.08331088845333333
43,0.07928310611999999
44,0.08206414438
45,0.08547743103333334
46,0.07604213218666667
47,0.07004052706000001
48,0.06157494267666666
49,0.05598216019333333
