time_0,beta
0,0.08588954081
1,0.07733923172666667
2,0.07233643756
3,0.07590279385
4,0.07256310272333334
5,0.06832282057333333
6,0.06688763209333333
7,0.06195739482999999
8,0.057844889010000004
9,0.05460513487999999
10,0.055340545871666674
11,0.05351426385666667
12,0.050832418501666664
13,0.04925807944466667
14,0.05250788473833333
15,0.050484079854333334
16,0.050912659070000005
17,0.05797015748666667
18,0.06426309833666667
19,0.06335958322333335
20,0.06845492515666665
21,0.06548579164333333
22,0.06396218176666667
23,0.06979245757333333
24,0.07889794622333333
25,0.08422053428
26,0.08874871744333333
27,0.09271710777666667
28,0.09734164196999999
29,0.09366191400333333
30,0.09592901036333333
31,0.10359951785999999
32,0.11315333422999999
33,0.11583911263666669
34,0.11825692488666666
35,0.11903666196000001
36,0.11124654467666668
37,0.11052509013999999
38,0.11218610515666669
39,0.10796573891666668
40,0.10563541971666666
41,0.10597937372
42,0.10223387495333333
43,0.09879931706999999
44,0.09211997343666667
45,0.08564442825333334
46,0.08272762349333335
47,0.07609902880333333
48,0.06948189459000001
49,0.06307032467333333
