time_0,beta
0,0.13016392800666665
1,0.13162817617333333
2,0.12999367897999997
3,0.12477203728666666
4,0.11408998273333334
5,0.11856222351
6,0.11482138541
7,0.11307278704
8,0.10071582585000001
9,0.09684547438
10,0.09197551073666667
11,0.09065591410666668
12,0.08696233557666667
13,0.08461396641999999
14,0.08177713198666665
15,0.07838253000333334
16,0.07584397953
17,0.06824162586666667
18,0.06504710362999999
19,0.06759259783666667
20,0.07169248444333334
21,0.07930433861666666
22,0.06735833122666667
23,0.06253914008666667
24,0.06501122945333333
25,0.06300979201333334
26,0.069795900035
27,0.06845570998666667
28,0.06704037591999999
29,0.06306160266
30,0.06231207183666666
31,0.07134147668666667
32,0.07131403533333333
33,0.08135105404333333
34,0.08593037621666667
35,0.08212407115333335
36,0.07947750104333333
37,0.07572549862666667
38,0.07114482899666666
39,0.07615539913666668
40,0.07662562914666665
41,0.08030723569333333
42,0.07968533445999999
43,0.07906182434
44,0.07576752762333333
45,0.07447138372333334
46,0.07466780092
47,0.06934966893333333
48,0.07018397422
49,0.06563737452999999
