time_0,beta
0,0.12309173861
1,0.13082362985666668
2,0.14255228001
3,0.15108278442666667
4,0.15663142763333332
5,0.15658606563333333
6,0.15919283649999996
7,0.16060149716666666
8,0.1708307827
9,0.17590195806666667
10,0.18086437843333333
11,0.18453537120000002
12,0.19222553423333333
13,0.19493403893333333
14,0.19590094683333334
15,0.19630709156666667
16,0.19392086396666666
17,0.18977626386666666
18,0.18201843143333335
19,0.17325325406666664
20,0.16821071676666666
21,0.16608787146666668
22,0.16520989396666666
23,0.15516496871666666
24,0.15268299123666668
25,0.15042299717666666
26,0.14963333894000003
27,0.15007504933000002
28,0.15385301187
29,0.15276815736
30,0.15461423169666666
31,0.15493498357
32,0.15365357706666666
33,0.15030687542333332
34,0.14528929073333335
35,0.13941369197
36,0.13260335326666667
37,0.13056990585333333
38,0.12860472099
39,0.13045843345
40,0.13341131011333335
41,0.13517954112
42,0.13622332709666665
43,0.13631532544333333
44,0.13734922183
45,0.13961081566
46,0.1488999272033333
47,0.15563322554666667
48,0.16073003916666667
49,0.15838976743000002
