time_0,beta
0,0.12121018744000002
1,0.11852594263
2,0.1269451407766667
3,0.13985451681333333
4,0.14257988397
5,0.14469830409333334
6,0.1459667781
7,0.14908448122333334
8,0.1512314637433333
9,0.15272565203666666
10,0.15674579531333332
11,0.16368345968
12,0.17017510706666666
13,0.17506672376666665
14,0.17627049466666664
15,0.17679773416666666
16,0.17705283096666666
17,0.17650875596666665
18,0.164889779
19,0.16008889482
20,0.16697324228
21,0.15869290188
22,0.16030356593333334
23,0.16284757221666665
24,0.1614152987
25,0.15545456335333332
26,0.14810765978666665
27,0.14595919924
28,0.14754926506
29,0.14888176638666667
30,0.15207836164666666
31,0.15388373113
32,0.14824671609666668
33,0.14829183259
34,0.14587171608333332
35,0.14635879106333335
36,0.14663555138
37,0.15017905211
38,0.15231246771333332
39,0.15231576245333334
40,0.15255052512666667
41,0.1539621159
42,0.15548534833666666
43,0.15327000273666666
44,0.15780565176666664
45,0.16554131516666667
46,0.16358523395000002
47,0.16467157666666665
48,0.16658688389999998
49,0.16834775893333334
