time_0,beta
0,0.12234883323000001
1,0.12927468194
2,0.12936163796333333
3,0.13411189890333333
4,0.13910109614
5,0.13674146722333333
6,0.13942600877999997
7,0.13550651194666666
8,0.12990500276666667
9,0.12499858905333333
10,0.13681705764666668
11,0.14413722870333334
12,0.14870689530666667
13,0.1527195388
14,0.14961815992
15,0.14923332239666667
16,0.1529805874
17,0.14910390679333332
18,0.14908018545666665
19,0.14256278268333333
20,0.14467826966333333
21,0.15697661206666666
22,0.16121591334666666
23,0.16225940928
24,0.16975012203333334
25,0.17406343573333335
26,0.17690233593333335
27,0.1787457224
28,0.17717695936666666
29,0.17719247603333335
30,0.1755187349
31,0.18014777636666668
32,0.18131598456666667
33,0.17863557923333334
34,0.17909104716666666
35,0.1765302003
36,0.1750925822
37,0.17330486806666667
38,0.16980457642
39,0.1701666631
40,0.1685878378333333
41,0.1698063617666667
42,0.15863150706666668
43,0.15070094105333334
44,0.15118304436666666
45,0.1543701907
46,0.15184091588333332
47,0.15148588468
48,0.14592700923333335
49,0.13845976943333332
