time_0,beta
0,0.14246983021666665
1,0.14293760281
2,0.14900614353999997
3,0.14898820794999998
4,0.15046256811333333
5,0.14978799363666667
6,0.14980764882
7,0.15165399153333334
8,0.14700646879666665
9,0.14472831338
10,0.15308940807000002
11,0.15174590053666667
12,0.15180786388666664
13,0.17092721794666665
14,0.202922688
15,0.20557864846666668
16,0.204586314
17,0.20570820533333334
18,0.20215844789999998
19,0.18254228269999997
20,0.1671183846333333
21,0.165798158
22,0.15999261173333332
23,0.15591330743666668
24,0.15172641672333334
25,0.14786770406333333
26,0.14454728177666668
27,0.14065929711666667
28,0.13649755740333333
29,0.12881984862666668
30,0.12841396601333335
31,0.12567207655666668
32,0.12111722763666667
33,0.12050690984
34,0.12068943901666669
35,0.11445703076666668
36,0.11257327836333332
37,0.11614342372333333
38,0.11438684558000001
39,0.10358062365000001
40,0.10403662545333332
41,0.11298340928333332
42,0.11953158071
43,0.12272319972333333
44,0.12070984084333332
45,0.12026459949333335
46,0.11915167985333333
47,0.11737468703
48,0.11973705087333333
49,0.12145903285666668
