time_0,beta
0,0.04672478749333333
1,0.04620073588953333
2,0.051778679870000004
3,0.059012674353333336
4,0.06186042478
5,0.06673859031666667
6,0.06568467134666667
7,0.06227343682999999
8,0.055262801033333336
9,0.04911139555666666
10,0.04937179454666667
11,0.04851012556333333
12,0.046020108728666666
13,0.045523016608333335
14,0.04130064977299999
15,0.03425837679073334
16,0.027978206618900003
17,0.025948144861333334
18,0.024569161668966666
19,0.01958092212573
20,0.021889922790266667
21,0.024711564298933335
22,0.028716326732066668
23,0.0260480982611
24,0.03132473157643333
25,0.040528606211666665
26,0.05196972371866666
27,0.05621534171666666
28,0.05805826164666667
29,0.05972715364
30,0.06072116079333334
31,0.06615658850999999
32,0.0726037292
33,0.08763308654666666
34,0.09283645104333334
35,0.09729184831333333
36,0.10080943263333333
37,0.10297644398333333
38,0.10459021931999998
39,0.10450832217
40,0.10681698992666668
41,0.10724726046333335
42,0.10380182022000002
43,0.09905879652666667
44,0.08605753505000001
45,0.08790762643000001
46,0.08751586026
47,0.08984914794333333
48,0.09055227369333332
49,0.07986211852333332
