time_0,beta
0,0.06165127680333332
1,0.061793499370000005
2,0.06730538265
3,0.06561651417666667
4,0.07432817483333334
5,0.07348596851666667
6,0.08506862479333334
7,0.08334125889
8,0.08500904010333332
9,0.08572122027000001
10,0.08941041637333333
11,0.08429602744666667
12,0.08248461393333334
13,0.07797931966666667
14,0.07528046046666667
15,0.0783592295
16,0.08195508297
17,0.09470342969333333
18,0.09006100143333333
19,0.08456307115666667
20,0.08370411865
21,0.07976339355666666
22,0.07443757744333332
23,0.06996559045
24,0.07375649920666667
25,0.06889771738333333
26,0.06809940438666667
27,0.06822904815333333
28,0.07359876255333334
29,0.08005648403333333
30,0.08336678366
31,0.08128984916666666
32,0.07760760963
33,0.07540470320666666
34,0.07405127313333333
35,0.07544813809666666
36,0.07835500500666667
37,0.07454225003
38,0.07328399409333333
39,0.07229928087666666
40,0.06656391199
41,0.06458662605666668
42,0.05776144565000001
43,0.058812211236666675
44,0.06232954881333334
45,0.05588736129333333
46,0.05276465522
47,0.055844746063333325
48,0.05192535741333334
49,0.06399211613000001
