time_0,beta
0,0.06463830032
1,0.05928453414333333
2,0.05480440187333334
3,0.051365151796666675
4,0.04793694872166667
5,0.04161727213
6,0.035487573861999994
7,0.024742048304366666
8,0.017420076567166667
9,0.014321467976200004
10,0.01180920813258
11,0.0100245074517
12,0.008530850784733333
13,0.008016616506566666
14,0.008877116989906666
15,0.007148580385966667
16,0.0079349504185
17,0.009725565721013333
18,0.012596398210006665
19,0.01986226966259333
20,0.0315498989799
21,0.038078502078999994
22,0.039566334888833335
23,0.04576426758333334
24,0.05116547057333333
25,0.053162797636666675
26,0.057753080713333335
27,0.06285080704333333
28,0.06515766929666666
29,0.07135142973666667
30,0.08282615069666667
31,0.08736955011333333
32,0.08972582167333333
33,0.09427224588000001
34,0.09823564220333333
35,0.10451818493
36,0.10672293747
37,0.11265580315666665
38,0.11958953180333334
39,0.1255888483833333
40,0.12914580875333334
41,0.12953820396
42,0.13016392800666665
43,0.13162817617333333
44,0.12999367897999997
45,0.12477203728666666
46,0.11408998273333334
47,0.11856222351
48,0.11482138541
49,0.11307278704
