time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,22.6,91,41744.77,13.5,20.18,0
1,22.5,96,40301.87,10.2,17.33,0
2,23.5,98,41727.11,7.6,20.81,0
3,21.3,91,21827.06,14.8,9.77,0
4,21.4,94,38968.69,14.5,21.98,0
5,20.0,79,41466.79,15.8,22.17,0
6,21.2,79,41380.05,10.2,21.64,0
7,20.0,97,24492.51,11.3,11.88,58
8,19.4,98,40700.42,14.3,18.17,0
9,18.1,96,40895.38,8.9,17.24,43
10,19.5,100,40863.03,9.4,20.87,0
11,21.3,93,37658.17,12.9,18.44,0
12,21.9,87,40310.59,9.1,19.48,0
13,21.7,97,40108.7,8.7,19.79,48
14,21.3,91,40162.4,12.4,20.8,0
15,20.0,87,32855.36,10.3,18.6,52
16,22.2,92,39793.66,8.1,20.19,0
17,23.0,97,39594.87,9.2,19.21,48
18,21.8,90,34982.8,18.8,12.99,0
19,20.6,98,23007.57,15.0,11.02,0
20,22.0,97,32400.0,9.4,15.22,45
21,22.9,100,32819.01,8.0,17.21,0
22,22.6,93,39194.15,8.7,19.17,0
23,22.7,97,39144.08,12.2,19.08,0
24,23.0,91,39093.62,9.9,18.68,0
25,22.5,84,32142.29,14.2,16.56,0
26,21.2,97,0.0,17.4,5.63,0
27,20.1,98,33976.77,17.7,15.1,0
28,12.9,68,38717.93,22.7,19.28,67
29,12.5,92,38579.52,13.1,18.87,0
30,16.2,68,34836.36,12.6,15.41,0
31,15.4,90,38301.59,11.1,18.85,0
32,15.2,94,161.17,11.4,6.48,0
33,18.5,100,36644.9,16.0,14.29,0
34,19.0,95,22012.59,15.7,9.58,100
35,17.4,96,31290.36,24.8,14.98,0
36,13.0,77,574.91,18.1,4.69,0
37,11.1,81,0.0,19.8,5.15,0
38,12.3,94,25768.76,7.6,10.39,0
39,13.5,95,37190.16,12.6,16.95,0
40,17.0,78,33453.04,27.9,13.33,50
41,16.1,95,36916.71,23.7,16.14,64
42,16.2,92,36781.27,24.0,16.65,0
43,14.4,89,36646.86,9.5,16.87,0
44,14.5,93,33520.49,10.6,14.57,0
45,18.3,68,27509.55,13.4,12.58,0
46,18.9,68,36250.38,15.1,15.67,50
47,21.1,88,33823.41,19.5,12.92,0
48,22.3,91,20278.64,18.2,7.85,0
49,22.6,92,32120.25,8.6,13.09,73
