time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,11.0,87,33267.75,13.6,13.69,15
1,10.8,76,32865.27,10.5,12.23,22
2,11.4,91,32498.49,11.6,13.01,16
3,11.5,79,28940.4,11.8,10.99,17
4,13.4,72,21746.9,12.8,10.23,0
5,16.8,80,32602.67,16.2,12.05,18
6,16.6,98,7495.29,16.1,4.22,33
7,11.3,96,31057.21,14.3,10.06,20
8,8.4,87,32477.99,10.7,12.52,20
9,13.3,91,26994.9,23.3,8.99,0
10,13.4,98,17476.31,19.8,7.01,0
11,7.5,89,1020.81,14.8,4.86,20
12,6.1,100,32483.58,9.7,12.19,23
13,8.5,98,32368.43,15.4,11.3,18
14,6.6,92,32305.04,11.5,11.05,23
15,8.6,92,659.08,21.9,2.71,17
16,2.4,90,30269.89,20.1,11.97,15
17,1.3,76,32186.51,15.8,12.38,0
18,3.7,84,32094.61,17.6,11.89,24
19,8.7,77,32000.36,17.4,11.33,14
20,12.2,98,3600.0,20.4,3.35,23
21,14.0,100,85.41,13.2,2.76,25
22,10.4,99,31831.57,19.6,10.63,20
23,8.6,92,31785.46,24.1,9.8,25
24,6.6,100,31725.1,19.7,10.57,0
25,5.4,86,31679.89,20.3,10.61,16
26,6.8,90,31627.87,15.3,11.15,38
27,11.0,79,31569.13,17.3,10.64,36
28,15.1,97,4321.35,24.7,3.64,20
29,5.9,92,31499.8,15.8,11.21,22
30,1.5,95,31452.09,10.1,11.29,23
31,4.3,82,31380.33,11.5,11.07,15
32,5.8,99,30070.26,10.0,10.37,31
33,5.7,82,31317.3,12.2,10.98,33
34,6.0,85,31275.48,11.9,11.16,41
35,9.1,91,7667.63,17.4,4.73,32
36,8.8,97,18000.0,18.5,6.32,28
37,2.9,94,31195.91,26.6,10.97,38
38,-0.8,77,31163.5,11.4,11.14,52
39,2.6,84,27540.01,9.7,10.39,44
40,4.6,78,23983.52,11.8,8.61,51
41,6.4,81,31079.24,12.3,10.08,58
42,9.8,94,14541.61,10.9,4.78,63
43,13.3,89,26003.11,16.2,8.44,63
44,13.9,97,10844.55,23.2,2.66,70
45,9.3,93,16533.87,10.5,6.76,64
46,6.5,97,30978.92,16.3,10.36,64
47,3.6,87,27100.33,15.3,8.56,62
48,3.5,92,3629.58,18.4,3.92,100
49,4.1,90,23615.79,16.5,7.13,67
