time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,16.2,92,36781.27,24.0,16.65,0
1,14.4,89,36646.86,9.5,16.87,0
2,14.5,93,33520.49,10.6,14.57,0
3,18.3,68,27509.55,13.4,12.58,0
4,18.9,68,36250.38,15.1,15.67,43
5,21.1,88,33823.41,19.5,12.92,0
6,22.3,91,20278.64,18.2,7.85,0
7,22.6,92,32120.25,8.6,13.09,62
8,21.4,99,16917.72,16.2,6.59,52
9,8.9,93,0.0,17.4,2.58,0
10,4.7,80,35464.3,21.7,15.98,41
11,3.9,73,35334.63,14.4,15.7,52
12,6.7,100,35018.04,11.9,15.18,0
13,9.5,60,35077.64,14.0,15.13,36
14,12.7,81,34906.8,11.4,14.35,0
15,13.7,97,34460.81,10.3,14.16,82
16,16.5,86,34127.95,18.1,13.75,70
17,19.0,87,29761.41,15.2,9.98,0
18,20.9,90,33689.01,24.9,13.41,0
19,18.1,93,220.45,17.7,3.09,0
20,12.2,96,23786.43,14.8,10.5,66
21,11.0,87,33267.75,13.6,13.69,39
22,10.8,76,32865.27,10.5,12.23,58
23,11.4,91,32498.49,11.6,13.01,42
24,11.5,79,28940.4,11.8,10.99,45
25,13.4,72,21746.9,12.8,10.23,0
26,16.8,80,32602.67,16.2,12.05,48
27,16.6,98,7495.29,16.1,4.22,87
28,11.3,96,31057.21,14.3,10.06,54
29,8.4,87,32477.99,10.7,12.52,52
30,13.3,91,26994.9,23.3,8.99,0
31,13.4,98,17476.31,19.8,7.01,0
32,7.5,89,1020.81,14.8,4.86,52
33,6.1,100,32483.58,9.7,12.19,62
34,8.5,98,32368.43,15.4,11.3,49
35,6.6,92,32305.04,11.5,11.05,61
36,8.6,92,659.08,21.9,2.71,45
37,2.4,90,30269.89,20.1,11.97,39
38,1.3,76,32186.51,15.8,12.38,0
39,3.7,84,32094.61,17.6,11.89,65
40,8.7,77,32000.36,17.4,11.33,36
41,12.2,98,3600.0,20.4,3.35,62
42,14.0,100,85.41,13.2,2.76,66
43,10.4,99,31831.57,19.6,10.63,54
44,8.6,92,31785.46,24.1,9.8,66
45,6.6,100,31725.1,19.7,10.57,0
46,5.4,86,31679.89,20.3,10.61,42
47,6.8,90,31627.87,15.3,11.15,100
48,11.0,79,31569.13,17.3,10.64,95
49,15.1,97,4321.35,24.7,3.64,54
