time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,6.1,98,7823.85,16.1,5.04,100
1,4.5,95,19874.56,19.5,6.4,82
2,3.9,91,26257.77,24.8,9.83,73
3,7.5,95,20562.78,41.4,5.97,70
4,4.0,77,28002.54,26.4,10.02,71
5,7.0,80,32214.85,18.1,11.88,73
6,9.2,90,11969.52,42.6,3.71,91
7,0.1,62,32360.7,28.0,12.21,91
8,-3.8,68,21620.91,16.6,9.48,57
9,-8.6,79,276.22,11.4,4.0,53
10,-12.2,87,26901.43,14.6,12.61,56
11,-11.8,85,32693.23,12.7,13.49,50
12,-3.8,93,5753.98,13.3,4.02,0
13,-4.9,95,24520.6,21.6,11.64,40
14,-13.3,81,32974.2,12.9,12.7,56
15,-8.9,80,33072.98,11.9,13.09,62
16,-1.0,87,33174.07,13.9,12.73,42
17,6.8,97,2164.46,15.3,3.24,30
18,11.4,100,0.0,21.9,1.02,43
19,11.9,100,0.0,18.4,2.46,45
20,11.5,100,2850.45,11.8,4.19,38
21,9.0,100,9001.98,28.8,4.35,59
22,4.5,93,0.0,24.3,1.93,38
23,3.3,88,33175.48,13.8,13.11,30
24,4.3,93,32274.37,16.5,12.05,37
25,4.1,91,28102.23,13.0,8.3,41
26,4.4,92,33634.39,11.2,13.77,41
27,8.7,90,31696.82,11.0,13.4,61
28,8.7,94,34514.68,13.4,14.08,37
29,8.6,87,6696.98,13.8,7.46,41
30,8.7,73,34759.82,13.4,14.81,47
31,6.0,89,34885.22,10.0,14.8,30
32,7.4,94,35012.28,12.4,14.94,43
33,11.1,64,28480.16,22.4,11.35,35
34,13.6,97,7784.24,20.0,6.23,0
35,14.4,98,0.0,20.6,1.69,61
36,10.6,98,23557.9,13.2,9.26,46
37,8.4,99,0.0,22.5,2.73,25
38,4.7,95,35801.02,19.1,16.2,44
39,7.2,87,35895.59,12.8,15.96,47
40,10.8,76,35965.51,16.9,15.56,45
41,8.1,94,12545.19,25.3,9.06,42
42,-0.9,87,28496.54,20.1,14.18,48
43,-0.1,78,36035.14,11.2,17.41,31
44,3.1,88,36037.71,13.0,17.4,35
45,7.0,83,33507.43,12.2,16.7,32
46,10.0,82,36000.0,18.4,16.78,61
47,13.0,97,3600.0,26.5,4.26,63
48,11.1,98,36241.46,22.2,17.13,38
49,6.2,76,36213.93,22.2,16.64,44
