time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,28.3,100,42341.05,10.9,20.21,0
1,24.0,98,7395.12,14.7,6.14,0
2,23.8,98,25466.32,14.8,12.84,0
3,24.6,87,42838.84,13.6,23.54,0
4,22.5,82,43255.83,19.9,22.23,0
5,20.8,87,43080.73,13.1,24.84,0
6,23.7,91,36352.62,12.5,20.39,43
7,25.4,93,42506.27,7.7,22.25,0
8,25.3,95,42502.27,8.3,22.71,0
9,26.3,88,39033.9,10.1,19.25,44
10,24.7,96,32738.17,17.4,15.42,0
11,24.4,97,32420.15,15.8,16.18,53
12,22.9,98,39769.29,12.3,19.28,0
13,22.3,97,39859.5,11.4,17.42,0
14,22.6,91,41744.77,13.5,20.18,0
15,22.5,96,40301.87,10.2,17.33,0
16,23.5,98,41727.11,7.6,20.81,0
17,21.3,91,21827.06,14.8,9.77,0
18,21.4,94,38968.69,14.5,21.98,0
19,20.0,79,41466.79,15.8,22.17,0
20,21.2,79,41380.05,10.2,21.64,0
21,20.0,97,24492.51,11.3,11.88,58
22,19.4,98,40700.42,14.3,18.17,0
23,18.1,96,40895.38,8.9,17.24,43
24,19.5,100,40863.03,9.4,20.87,0
25,21.3,93,37658.17,12.9,18.44,0
26,21.9,87,40310.59,9.1,19.48,0
27,21.7,97,40108.7,8.7,19.79,48
28,21.3,91,40162.4,12.4,20.8,0
29,20.0,87,32855.36,10.3,18.6,52
30,22.2,92,39793.66,8.1,20.19,0
31,23.0,97,39594.87,9.2,19.21,48
32,21.8,90,34982.8,18.8,12.99,0
33,20.6,98,23007.57,15.0,11.02,0
34,22.0,97,32400.0,9.4,15.22,45
35,22.9,100,32819.01,8.0,17.21,0
36,22.6,93,39194.15,8.7,19.17,0
37,22.7,97,39144.08,12.2,19.08,0
38,23.0,91,39093.62,9.9,18.68,0
39,22.5,84,32142.29,14.2,16.56,0
40,21.2,97,0.0,17.4,5.63,0
41,20.1,98,33976.77,17.7,15.1,0
42,12.9,68,38717.93,22.7,19.28,67
43,12.5,92,38579.52,13.1,18.87,0
44,16.2,68,34836.36,12.6,15.41,0
45,15.4,90,38301.59,11.1,18.85,0
46,15.2,94,161.17,11.4,6.48,0
47,18.5,100,36644.9,16.0,14.29,0
48,19.0,95,22012.59,15.7,9.58,100
49,17.4,96,31290.36,24.8,14.98,0
