time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,9.1,91,7667.63,17.4,4.73,32
1,8.8,97,18000.0,18.5,6.32,28
2,2.9,94,31195.91,26.6,10.97,38
3,-0.8,77,31163.5,11.4,11.14,52
4,2.6,84,27540.01,9.7,10.39,44
5,4.6,78,23983.52,11.8,8.61,51
6,6.4,81,31079.24,12.3,10.08,58
7,9.8,94,14541.61,10.9,4.78,63
8,13.3,89,26003.11,16.2,8.44,63
9,13.9,97,10844.55,23.2,2.66,70
10,9.3,93,16533.87,10.5,6.76,64
11,6.5,97,30978.92,16.3,10.36,64
12,3.6,87,27100.33,15.3,8.56,62
13,3.5,92,3629.58,18.4,3.92,100
14,4.1,90,23615.79,16.5,7.13,67
15,5.1,89,29653.62,16.8,10.13,58
16,1.3,88,27928.78,14.6,7.09,67
17,2.1,93,29031.6,7.0,10.98,39
18,0.1,99,4271.28,8.0,4.61,53
19,0.8,94,31575.99,16.4,10.68,48
20,2.4,87,17348.96,15.0,8.03,77
21,6.1,98,7823.85,16.1,5.04,62
22,4.5,95,19874.56,19.5,6.4,51
23,3.9,91,26257.77,24.8,9.83,46
24,7.5,95,20562.78,41.4,5.97,43
25,4.0,77,28002.54,26.4,10.02,44
26,7.0,80,32214.85,18.1,11.88,45
27,9.2,90,11969.52,42.6,3.71,57
28,0.1,62,32360.7,28.0,12.21,57
29,-3.8,68,21620.91,16.6,9.48,36
30,-8.6,79,276.22,11.4,4.0,33
31,-12.2,87,26901.43,14.6,12.61,35
32,-11.8,85,32693.23,12.7,13.49,31
33,-3.8,93,5753.98,13.3,4.02,0
34,-4.9,95,24520.6,21.6,11.64,25
35,-13.3,81,32974.2,12.9,12.7,35
36,-8.9,80,33072.98,11.9,13.09,39
37,-1.0,87,33174.07,13.9,12.73,26
38,6.8,97,2164.46,15.3,3.24,19
39,11.4,100,0.0,21.9,1.02,27
40,11.9,100,0.0,18.4,2.46,28
41,11.5,100,2850.45,11.8,4.19,24
42,9.0,100,9001.98,28.8,4.35,37
43,4.5,93,0.0,24.3,1.93,24
44,3.3,88,33175.48,13.8,13.11,19
45,4.3,93,32274.37,16.5,12.05,23
46,4.1,91,28102.23,13.0,8.3,26
47,4.4,92,33634.39,11.2,13.77,26
48,8.7,90,31696.82,11.0,13.4,38
49,8.7,94,34514.68,13.4,14.08,23
