time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,25.4,93,42506.27,7.7,22.25,0
1,25.3,95,42502.27,8.3,22.71,0
2,26.3,88,39033.9,10.1,19.25,44
3,24.7,96,32738.17,17.4,15.42,0
4,24.4,97,32420.15,15.8,16.18,53
5,22.9,98,39769.29,12.3,19.28,0
6,22.3,97,39859.5,11.4,17.42,0
7,22.6,91,41744.77,13.5,20.18,0
8,22.5,96,40301.87,10.2,17.33,0
9,23.5,98,41727.11,7.6,20.81,0
10,21.3,91,21827.06,14.8,9.77,0
11,21.4,94,38968.69,14.5,21.98,0
12,20.0,79,41466.79,15.8,22.17,0
13,21.2,79,41380.05,10.2,21.64,0
14,20.0,97,24492.51,11.3,11.88,58
15,19.4,98,40700.42,14.3,18.17,0
16,18.1,96,40895.38,8.9,17.24,43
17,19.5,100,40863.03,9.4,20.87,0
18,21.3,93,37658.17,12.9,18.44,0
19,21.9,87,40310.59,9.1,19.48,0
20,21.7,97,40108.7,8.7,19.79,48
21,21.3,91,40162.4,12.4,20.8,0
22,20.0,87,32855.36,10.3,18.6,52
23,22.2,92,39793.66,8.1,20.19,0
24,23.0,97,39594.87,9.2,19.21,48
25,21.8,90,34982.8,18.8,12.99,0
26,20.6,98,23007.57,15.0,11.02,0
27,22.0,97,32400.0,9.4,15.22,45
28,22.9,100,32819.01,8.0,17.21,0
29,22.6,93,39194.15,8.7,19.17,0
30,22.7,97,39144.08,12.2,19.08,0
31,23.0,91,39093.62,9.9,18.68,0
32,22.5,84,32142.29,14.2,16.56,0
33,21.2,97,0.0,17.4,5.63,0
34,20.1,98,33976.77,17.7,15.1,0
35,12.9,68,38717.93,22.7,19.28,67
36,12.5,92,38579.52,13.1,18.87,0
37,16.2,68,34836.36,12.6,15.41,0
38,15.4,90,38301.59,11.1,18.85,0
39,15.2,94,161.17,11.4,6.48,0
40,18.5,100,36644.9,16.0,14.29,0
41,19.0,95,22012.59,15.7,9.58,100
42,17.4,96,31290.36,24.8,14.98,0
43,13.0,77,574.91,18.1,4.69,0
44,11.1,81,0.0,19.8,5.15,0
45,12.3,94,25768.76,7.6,10.39,0
46,13.5,95,37190.16,12.6,16.95,0
47,17.0,78,33453.04,27.9,13.33,50
48,16.1,95,36916.71,23.7,16.14,64
49,16.2,92,36781.27,24.0,16.65,0
