time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,4.1,90,23615.79,16.5,7.13,87
1,5.1,89,29653.62,16.8,10.13,76
2,1.3,88,27928.78,14.6,7.09,88
3,2.1,93,29031.6,7.0,10.98,52
4,0.1,99,4271.28,8.0,4.61,70
5,0.8,94,31575.99,16.4,10.68,63
6,2.4,87,17348.96,15.0,8.03,100
7,6.1,98,7823.85,16.1,5.04,82
8,4.5,95,19874.56,19.5,6.4,67
9,3.9,91,26257.77,24.8,9.83,60
10,7.5,95,20562.78,41.4,5.97,57
11,4.0,77,28002.54,26.4,10.02,58
12,7.0,80,32214.85,18.1,11.88,59
13,9.2,90,11969.52,42.6,3.71,74
14,0.1,62,32360.7,28.0,12.21,74
15,-3.8,68,21620.91,16.6,9.48,47
16,-8.6,79,276.22,11.4,4.0,43
17,-12.2,87,26901.43,14.6,12.61,45
18,-11.8,85,32693.23,12.7,13.49,40
19,-3.8,93,5753.98,13.3,4.02,0
20,-4.9,95,24520.6,21.6,11.64,33
21,-13.3,81,32974.2,12.9,12.7,45
22,-8.9,80,33072.98,11.9,13.09,51
23,-1.0,87,33174.07,13.9,12.73,34
24,6.8,97,2164.46,15.3,3.24,24
25,11.4,100,0.0,21.9,1.02,35
26,11.9,100,0.0,18.4,2.46,37
27,11.5,100,2850.45,11.8,4.19,31
28,9.0,100,9001.98,28.8,4.35,48
29,4.5,93,0.0,24.3,1.93,31
30,3.3,88,33175.48,13.8,13.11,25
31,4.3,93,32274.37,16.5,12.05,30
32,4.1,91,28102.23,13.0,8.3,33
33,4.4,92,33634.39,11.2,13.77,34
34,8.7,90,31696.82,11.0,13.4,50
35,8.7,94,34514.68,13.4,14.08,30
36,8.6,87,6696.98,13.8,7.46,33
37,8.7,73,34759.82,13.4,14.81,38
38,6.0,89,34885.22,10.0,14.8,24
39,7.4,94,35012.28,12.4,14.94,35
40,11.1,64,28480.16,22.4,11.35,29
41,13.6,97,7784.24,20.0,6.23,0
42,14.4,98,0.0,20.6,1.69,50
43,10.6,98,23557.9,13.2,9.26,38
44,8.4,99,0.0,22.5,2.73,20
45,4.7,95,35801.02,19.1,16.2,36
46,7.2,87,35895.59,12.8,15.96,38
47,10.8,76,35965.51,16.9,15.56,37
48,8.1,94,12545.19,25.3,9.06,34
49,-0.9,87,28496.54,20.1,14.18,39
