time_0,beta
0,0.10757117714666667
1,0.09903802915333333
2,0.09795669528333334
3,0.09519923563333334
4,0.10004105636
5,0.10167679819333335
6,0.10404699469999999
7,0.10815449618
8,0.10471361991333335
9,0.10894286047666665
10,0.10968341644000001
11,0.11438287570999998
12,0.11142629013666666
13,0.11751042194666667
14,0.11645977426666669
15,0.11726355104000002
16,0.11089891865666668
17,0.10978241492
18,0.11044401657666666
19,0.10618423680333335
20,0.10696986000666667
21,0.10358621433000001
22,0.10339668812000001
23,0.10428602811
24,0.10796852793333332
25,0.11278964761333332
26,0.11324342309
27,0.11475223692
28,0.11363694155333334
29,0.11371035550999999
30,0.11457578644666663
31,0.11658955996333333
32,0.12021213571333333
33,0.12017585026
34,0.12309684343666667
35,0.12309173861
36,0.13082362985666668
37,0.14255228001
38,0.15108278442666667
39,0.15663142763333332
40,0.15658606563333333
41,0.15919283649999996
42,0.16060149716666666
43,0.1708307827
44,0.17590195806666667
45,0.18086437843333333
46,0.18453537120000002
47,0.19222553423333333
48,0.19493403893333333
49,0.19590094683333334
