time_0,beta
0,0.14457726548666666
1,0.14876039434666666
2,0.13802066541333335
3,0.13501367906666667
4,0.12653678315
5,0.12528713757
6,0.12096888708333334
7,0.11973122027333333
8,0.11469811524333333
9,0.11227078076000001
10,0.10677803167666668
11,0.11060608298
12,0.10701649189333333
13,0.10742455990000001
14,0.10774899583
15,0.10296781255
16,0.10122716205333333
17,0.10840272272333332
18,0.11032895215666666
19,0.10994582396000001
20,0.11443333785666666
21,0.10999037541666666
22,0.10932013866666668
23,0.10592227639333335
24,0.10748820918333335
25,0.10232593371
26,0.10768166464000001
27,0.11136406519
28,0.10571504443333332
29,0.10254502888333333
30,0.10137044476666666
31,0.09998521049666667
32,0.10122766634333334
33,0.09043451274666667
34,0.10063972731333333
35,0.10328350978999999
36,0.09969462035333332
37,0.09784719968000002
38,0.09985108321666668
39,0.10245023862
40,0.10535354885666666
41,0.10268446414333333
42,0.10695407605333335
43,0.10743851845999998
44,0.10260668336333333
45,0.09939827051666668
46,0.10492834226333334
47,0.10921678866333336
48,0.11559819383666668
49,0.12363529418
