time_0,beta
0,0.10774899583
1,0.10296781255
2,0.10122716205333333
3,0.10840272272333332
4,0.11032895215666666
5,0.10994582396000001
6,0.11443333785666666
7,0.10999037541666666
8,0.10932013866666668
9,0.10592227639333335
10,0.10748820918333335
11,0.10232593371
12,0.10768166464000001
13,0.11136406519
14,0.10571504443333332
15,0.10254502888333333
16,0.10137044476666666
17,0.09998521049666667
18,0.10122766634333334
19,0.09043451274666667
20,0.10063972731333333
21,0.10328350978999999
22,0.09969462035333332
23,0.09784719968000002
24,0.09985108321666668
25,0.10245023862
26,0.10535354885666666
27,0.10268446414333333
28,0.10695407605333335
29,0.10743851845999998
30,0.10260668336333333
31,0.09939827051666668
32,0.10492834226333334
33,0.10921678866333336
34,0.11559819383666668
35,0.12363529418
36,0.12106886608333334
37,0.12757693653333335
38,0.12788467995666664
39,0.11945963787333332
40,0.12423542092666665
41,0.13024872695999998
42,0.13190190074
43,0.13911671051
44,0.13739856917999999
45,0.13762845743
46,0.13608766528
47,0.13541909006333333
48,0.14583273687666667
49,0.14121597317999998
