time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,16.9,98,29648.62,11.7,9.93,38
1,15.3,98,33441.61,42.6,12.92,49
2,12.7,79,33429.03,11.5,13.71,54
3,14.5,67,33228.32,12.1,13.47,0
4,15.7,64,32477.97,10.3,13.16,0
5,16.3,93,32792.15,13.5,12.46,52
6,14.8,91,32784.0,14.9,11.39,37
7,13.2,92,32987.09,10.3,12.77,0
8,12.6,54,29410.9,11.5,10.12,51
9,14.2,44,32072.68,13.2,11.56,46
10,14.8,42,32708.87,16.0,12.7,0
11,13.0,92,32142.27,16.1,10.31,0
12,13.0,91,25460.53,18.7,9.89,54
13,13.6,84,32365.5,22.9,12.1,61
14,13.3,83,32310.79,12.4,12.13,45
15,14.0,79,32175.89,10.4,11.9,42
16,17.0,65,29331.14,8.9,11.19,0
17,17.9,54,32237.17,11.9,11.88,0
18,17.9,98,32187.31,13.2,11.78,0
19,15.3,100,28744.11,25.6,10.52,54
20,12.4,92,32172.82,14.8,12.1,48
21,13.3,45,32126.87,13.7,11.87,0
22,14.3,34,31667.39,10.1,12.03,0
23,16.6,88,31159.55,7.6,10.39,34
24,14.1,89,31998.13,10.0,11.61,60
25,13.2,99,30945.43,16.1,10.88,49
26,15.6,46,32007.24,9.5,11.79,53
27,15.3,42,31709.39,11.4,11.83,53
28,15.8,39,32028.34,10.4,11.98,83
29,17.1,36,21218.35,9.8,8.2,63
30,16.5,80,21428.4,13.8,7.78,87
31,16.0,89,20386.37,16.4,7.88,47
32,14.4,98,0.0,18.9,2.84,55
33,14.4,96,0.0,20.9,2.99,98
34,14.1,94,21777.54,18.6,8.77,85
35,13.5,95,28684.21,13.4,7.93,69
36,13.0,92,31129.41,8.6,10.09,60
37,13.2,93,31946.46,10.5,11.14,98
38,13.0,92,25840.63,9.7,8.68,60
39,13.3,97,24981.17,11.0,9.21,92
40,13.2,97,32082.47,6.5,11.28,63
41,13.5,97,26537.04,9.6,8.61,71
42,12.6,100,19560.4,13.0,6.8,74
43,11.9,94,3831.87,15.5,5.72,100
44,11.4,87,30895.0,9.4,11.39,88
45,11.7,93,32181.39,11.6,11.13,52
46,11.5,98,30757.22,19.4,10.18,79
47,9.7,80,32558.3,18.1,10.09,75
48,10.0,85,27904.73,10.7,10.67,66
49,10.0,91,30726.04,12.0,11.75,81
