time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,13.3,83,32310.79,12.4,12.13,45
1,14.0,79,32175.89,10.4,11.9,42
2,17.0,65,29331.14,8.9,11.19,0
3,17.9,54,32237.17,11.9,11.88,0
4,17.9,98,32187.31,13.2,11.78,0
5,15.3,100,28744.11,25.6,10.52,54
6,12.4,92,32172.82,14.8,12.1,48
7,13.3,45,32126.87,13.7,11.87,0
8,14.3,34,31667.39,10.1,12.03,0
9,16.6,88,31159.55,7.6,10.39,34
10,14.1,89,31998.13,10.0,11.61,60
11,13.2,99,30945.43,16.1,10.88,49
12,15.6,46,32007.24,9.5,11.79,53
13,15.3,42,31709.39,11.4,11.83,53
14,15.8,39,32028.34,10.4,11.98,83
15,17.1,36,21218.35,9.8,8.2,63
16,16.5,80,21428.4,13.8,7.78,87
17,16.0,89,20386.37,16.4,7.88,47
18,14.4,98,0.0,18.9,2.84,55
19,14.4,96,0.0,20.9,2.99,98
20,14.1,94,21777.54,18.6,8.77,85
21,13.5,95,28684.21,13.4,7.93,69
22,13.0,92,31129.41,8.6,10.09,60
23,13.2,93,31946.46,10.5,11.14,98
24,13.0,92,25840.63,9.7,8.68,60
25,13.3,97,24981.17,11.0,9.21,92
26,13.2,97,32082.47,6.5,11.28,63
27,13.5,97,26537.04,9.6,8.61,71
28,12.6,100,19560.4,13.0,6.8,74
29,11.9,94,3831.87,15.5,5.72,100
30,11.4,87,30895.0,9.4,11.39,88
31,11.7,93,32181.39,11.6,11.13,52
32,11.5,98,30757.22,19.4,10.18,79
33,9.7,80,32558.3,18.1,10.09,75
34,10.0,85,27904.73,10.7,10.67,66
35,10.0,91,30726.04,12.0,11.75,81
36,9.5,92,32708.95,30.4,12.34,79
37,7.5,72,32764.62,21.8,12.41,69
38,8.9,74,31966.16,11.3,12.02,61
39,8.8,87,32883.68,21.4,12.08,60
40,9.9,90,32946.93,29.0,12.62,49
41,9.5,76,33012.54,11.5,12.37,79
42,10.1,82,33081.14,13.4,12.02,60
43,9.6,93,30871.59,13.0,11.55,65
44,11.6,92,32999.38,11.6,11.87,46
45,12.8,96,33306.25,14.7,12.52,55
46,12.2,97,28125.88,10.5,10.08,0
47,13.2,97,29679.42,10.9,12.15,0
48,13.6,95,22111.02,12.2,9.9,57
49,13.2,94,287.29,19.4,3.11,68
