time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,19.3,96,34920.07,15.9,14.22,0
1,18.2,95,34586.26,14.1,14.39,0
2,17.0,99,34441.95,17.3,14.0,45
3,17.9,98,31474.44,19.1,11.64,0
4,16.7,58,34407.81,16.5,14.72,0
5,16.5,39,34348.91,20.2,15.03,47
6,15.7,31,34290.36,13.0,13.19,44
7,17.3,36,34166.78,13.1,14.57,0
8,18.5,33,33856.68,12.1,14.51,0
9,17.7,60,33191.53,14.1,12.19,0
10,19.2,40,33903.54,14.0,14.09,0
11,15.9,95,5804.03,24.7,4.42,0
12,16.7,97,32091.23,11.4,12.09,48
13,16.8,97,33366.04,15.4,13.02,0
14,16.9,98,29648.62,11.7,9.93,39
15,15.3,98,33441.61,42.6,12.92,50
16,12.7,79,33429.03,11.5,13.71,55
17,14.5,67,33228.32,12.1,13.47,0
18,15.7,64,32477.97,10.3,13.16,0
19,16.3,93,32792.15,13.5,12.46,53
20,14.8,91,32784.0,14.9,11.39,38
21,13.2,92,32987.09,10.3,12.77,0
22,12.6,54,29410.9,11.5,10.12,52
23,14.2,44,32072.68,13.2,11.56,47
24,14.8,42,32708.87,16.0,12.7,0
25,13.0,92,32142.27,16.1,10.31,0
26,13.0,91,25460.53,18.7,9.89,55
27,13.6,84,32365.5,22.9,12.1,62
28,13.3,83,32310.79,12.4,12.13,46
29,14.0,79,32175.89,10.4,11.9,43
30,17.0,65,29331.14,8.9,11.19,0
31,17.9,54,32237.17,11.9,11.88,0
32,17.9,98,32187.31,13.2,11.78,0
33,15.3,100,28744.11,25.6,10.52,55
34,12.4,92,32172.82,14.8,12.1,49
35,13.3,45,32126.87,13.7,11.87,0
36,14.3,34,31667.39,10.1,12.03,0
37,16.6,88,31159.55,7.6,10.39,35
38,14.1,89,31998.13,10.0,11.61,62
39,13.2,99,30945.43,16.1,10.88,50
40,15.6,46,32007.24,9.5,11.79,54
41,15.3,42,31709.39,11.4,11.83,54
42,15.8,39,32028.34,10.4,11.98,84
43,17.1,36,21218.35,9.8,8.2,64
44,16.5,80,21428.4,13.8,7.78,88
45,16.0,89,20386.37,16.4,7.88,48
46,14.4,98,0.0,18.9,2.84,56
47,14.4,96,0.0,20.9,2.99,100
48,14.1,94,21777.54,18.6,8.77,87
49,13.5,95,28684.21,13.4,7.93,70
