time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,10.1,82,33081.14,13.4,12.02,88
1,9.6,93,30871.59,13.0,11.55,97
2,11.6,92,32999.38,11.6,11.87,68
3,12.8,96,33306.25,14.7,12.52,81
4,12.2,97,28125.88,10.5,10.08,0
5,13.2,97,29679.42,10.9,12.15,0
6,13.6,95,22111.02,12.2,9.9,85
7,13.2,94,287.29,19.4,3.11,100
8,13.3,98,20060.87,15.0,7.02,80
9,13.4,98,8998.42,23.4,4.41,69
10,13.7,100,30501.48,29.3,11.65,86
11,12.9,96,15831.18,11.9,8.36,87
12,13.4,97,28178.86,21.6,10.73,60
13,12.8,92,34219.99,10.2,13.63,59
14,14.3,77,34321.47,10.5,13.54,75
15,16.4,72,34007.38,10.8,13.59,0
16,17.1,73,34528.17,10.5,14.06,0
17,16.4,93,32434.45,10.4,13.81,0
18,13.8,95,32364.5,17.4,12.96,64
19,11.8,99,17794.23,35.5,6.59,0
20,11.2,99,34953.66,19.8,13.46,0
21,10.8,93,26083.99,18.1,12.51,78
22,11.6,92,3210.62,31.5,2.76,0
23,12.3,99,0.0,22.0,1.84,59
24,10.7,98,11584.5,14.8,5.73,0
25,10.2,98,35329.89,23.7,13.07,0
26,8.9,95,35386.62,14.8,12.96,57
27,9.8,93,35444.76,17.6,13.79,59
28,9.8,81,35504.23,19.9,16.32,73
29,9.3,81,35603.59,10.2,16.47,68
30,11.2,75,35664.82,10.1,16.54,85
31,11.0,94,35725.92,10.6,15.81,0
32,11.0,95,25964.89,10.8,10.14,0
33,11.5,99,35847.7,15.3,15.95,71
34,13.3,99,32490.48,13.9,13.77,0
35,12.1,100,21780.21,17.2,10.12,90
36,13.1,96,10351.89,9.4,6.84,68
37,13.4,96,0.0,20.5,3.19,0
38,13.2,96,0.0,18.5,2.72,0
39,13.4,97,34465.47,15.6,15.71,72
40,12.5,94,36501.75,15.1,17.37,74
41,14.3,82,33000.24,9.7,16.59,58
42,15.8,91,19753.52,12.5,11.8,70
43,14.4,95,29444.72,12.3,13.21,60
44,12.5,98,2885.92,12.3,6.0,62
45,13.2,100,36329.95,13.2,15.08,0
46,13.6,100,36972.82,16.5,18.59,0
47,13.5,100,22716.17,16.5,9.75,0
48,13.4,91,18969.49,16.6,10.44,58
49,13.1,93,18071.16,25.6,8.07,0
