time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,19.8,99,33610.11,17.4,19.57,73
1,19.4,100,34004.94,19.5,20.21,0
2,19.1,100,32914.83,19.2,19.13,73
3,20.2,96,39720.07,19.6,20.84,0
4,20.7,99,34585.27,16.0,18.21,0
5,19.4,100,32549.5,16.9,17.92,0
6,19.7,94,28945.07,17.9,16.09,0
7,17.9,90,31462.59,23.1,12.72,0
8,16.4,95,38466.78,13.2,15.27,0
9,16.5,94,38858.0,16.5,18.94,0
10,19.8,92,38812.71,17.9,18.78,0
11,23.6,61,38767.0,15.5,18.9,0
12,25.0,58,38720.86,16.9,18.91,0
13,25.4,55,38674.34,13.7,18.84,69
14,24.4,83,38627.41,15.0,18.37,0
15,23.1,85,38580.1,17.0,17.41,0
16,19.9,100,36380.33,15.1,16.0,0
17,18.7,100,36000.0,15.8,15.83,0
18,20.1,92,37301.35,29.5,17.13,0
19,19.4,84,37361.95,16.6,17.59,74
20,19.9,95,38150.61,18.4,16.19,0
21,19.9,96,37199.71,17.2,16.68,0
22,23.8,66,37893.52,16.2,16.86,0
23,21.9,86,37765.41,12.5,16.63,0
24,20.6,100,35915.08,15.1,15.52,0
25,21.8,88,37510.57,13.2,16.57,0
26,22.8,98,37311.48,17.4,15.96,0
27,23.0,84,36968.38,17.4,15.72,0
28,21.5,94,37010.05,18.4,15.87,0
29,18.2,100,31534.74,16.6,14.05,66
30,19.2,93,35374.55,14.6,13.34,0
31,18.0,96,34750.16,16.8,14.46,0
32,18.6,93,24349.48,13.6,8.79,0
33,18.2,97,34864.3,15.4,14.35,0
34,17.6,93,34904.12,17.7,13.46,75
35,16.1,98,33451.51,21.2,13.54,70
36,17.3,64,35877.21,12.9,16.27,0
37,16.3,26,35795.72,16.4,16.12,0
38,17.9,26,35610.26,15.4,15.85,0
39,19.1,30,35329.2,16.3,15.63,100
40,20.5,31,35254.12,16.3,15.42,0
41,20.0,99,35084.15,15.5,15.28,0
42,19.3,96,34920.07,15.9,14.22,0
43,18.2,95,34586.26,14.1,14.39,0
44,17.0,99,34441.95,17.3,14.0,76
45,17.9,98,31474.44,19.1,11.64,0
46,16.7,58,34407.81,16.5,14.72,0
47,16.5,39,34348.91,20.2,15.03,81
48,15.7,31,34290.36,13.0,13.19,76
49,17.3,36,34166.78,13.1,14.57,0
