time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,13.3,45,32126.87,13.7,11.87,0
1,14.3,34,31667.39,10.1,12.03,0
2,16.6,88,31159.55,7.6,10.39,34
3,14.1,89,31998.13,10.0,11.61,60
4,13.2,99,30945.43,16.1,10.88,49
5,15.6,46,32007.24,9.5,11.79,53
6,15.3,42,31709.39,11.4,11.83,53
7,15.8,39,32028.34,10.4,11.98,83
8,17.1,36,21218.35,9.8,8.2,63
9,16.5,80,21428.4,13.8,7.78,87
10,16.0,89,20386.37,16.4,7.88,47
11,14.4,98,0.0,18.9,2.84,55
12,14.4,96,0.0,20.9,2.99,98
13,14.1,94,21777.54,18.6,8.77,85
14,13.5,95,28684.21,13.4,7.93,69
15,13.0,92,31129.41,8.6,10.09,60
16,13.2,93,31946.46,10.5,11.14,98
17,13.0,92,25840.63,9.7,8.68,60
18,13.3,97,24981.17,11.0,9.21,92
19,13.2,97,32082.47,6.5,11.28,63
20,13.5,97,26537.04,9.6,8.61,71
21,12.6,100,19560.4,13.0,6.8,74
22,11.9,94,3831.87,15.5,5.72,100
23,11.4,87,30895.0,9.4,11.39,88
24,11.7,93,32181.39,11.6,11.13,52
25,11.5,98,30757.22,19.4,10.18,79
26,9.7,80,32558.3,18.1,10.09,75
27,10.0,85,27904.73,10.7,10.67,66
28,10.0,91,30726.04,12.0,11.75,81
29,9.5,92,32708.95,30.4,12.34,79
30,7.5,72,32764.62,21.8,12.41,69
31,8.9,74,31966.16,11.3,12.02,61
32,8.8,87,32883.68,21.4,12.08,60
33,9.9,90,32946.93,29.0,12.62,49
34,9.5,76,33012.54,11.5,12.37,79
35,10.1,82,33081.14,13.4,12.02,60
36,9.6,93,30871.59,13.0,11.55,65
37,11.6,92,32999.38,11.6,11.87,46
38,12.8,96,33306.25,14.7,12.52,55
39,12.2,97,28125.88,10.5,10.08,0
40,13.2,97,29679.42,10.9,12.15,0
41,13.6,95,22111.02,12.2,9.9,57
42,13.2,94,287.29,19.4,3.11,68
43,13.3,98,20060.87,15.0,7.02,54
44,13.4,98,8998.42,23.4,4.41,47
45,13.7,100,30501.48,29.3,11.65,58
46,12.9,96,15831.18,11.9,8.36,59
47,13.4,97,28178.86,21.6,10.73,41
48,12.8,92,34219.99,10.2,13.63,40
49,14.3,77,34321.47,10.5,13.54,51
