time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,14.3,77,34321.47,10.5,13.54,83
1,16.4,72,34007.38,10.8,13.59,0
2,17.1,73,34528.17,10.5,14.06,0
3,16.4,93,32434.45,10.4,13.81,0
4,13.8,95,32364.5,17.4,12.96,71
5,11.8,99,17794.23,35.5,6.59,0
6,11.2,99,34953.66,19.8,13.46,0
7,10.8,93,26083.99,18.1,12.51,87
8,11.6,92,3210.62,31.5,2.76,0
9,12.3,99,0.0,22.0,1.84,66
10,10.7,98,11584.5,14.8,5.73,0
11,10.2,98,35329.89,23.7,13.07,0
12,8.9,95,35386.62,14.8,12.96,64
13,9.8,93,35444.76,17.6,13.79,65
14,9.8,81,35504.23,19.9,16.32,81
15,9.3,81,35603.59,10.2,16.47,75
16,11.2,75,35664.82,10.1,16.54,95
17,11.0,94,35725.92,10.6,15.81,0
18,11.0,95,25964.89,10.8,10.14,0
19,11.5,99,35847.7,15.3,15.95,79
20,13.3,99,32490.48,13.9,13.77,0
21,12.1,100,21780.21,17.2,10.12,100
22,13.1,96,10351.89,9.4,6.84,75
23,13.4,96,0.0,20.5,3.19,0
24,13.2,96,0.0,18.5,2.72,0
25,13.4,97,34465.47,15.6,15.71,80
26,12.5,94,36501.75,15.1,17.37,82
27,14.3,82,33000.24,9.7,16.59,64
28,15.8,91,19753.52,12.5,11.8,77
29,14.4,95,29444.72,12.3,13.21,67
30,12.5,98,2885.92,12.3,6.0,69
31,13.2,100,36329.95,13.2,15.08,0
32,13.6,100,36972.82,16.5,18.59,0
33,13.5,100,22716.17,16.5,9.75,0
34,13.4,91,18969.49,16.6,10.44,64
35,13.1,93,18071.16,25.6,8.07,0
36,12.5,95,31903.1,27.4,15.18,60
37,11.5,93,38069.77,17.7,18.84,0
38,12.3,93,37396.55,13.8,19.12,0
39,11.5,97,15329.3,19.9,8.1,0
40,12.0,92,35008.53,17.4,17.35,0
41,12.1,93,38931.36,15.0,19.84,0
42,14.1,85,38571.01,12.6,20.54,0
43,13.7,95,37991.54,14.7,17.93,0
44,12.6,100,35477.85,18.6,16.6,0
45,12.9,95,37578.32,17.3,17.02,0
46,13.5,94,38773.88,18.1,17.11,0
47,13.8,92,40092.08,18.8,22.19,0
48,12.3,93,38335.34,16.1,15.99,0
49,13.4,95,38520.18,18.1,16.92,0
