time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,12.6,100,19560.4,13.0,6.8,74
1,11.9,94,3831.87,15.5,5.72,100
2,11.4,87,30895.0,9.4,11.39,88
3,11.7,93,32181.39,11.6,11.13,52
4,11.5,98,30757.22,19.4,10.18,79
5,9.7,80,32558.3,18.1,10.09,75
6,10.0,85,27904.73,10.7,10.67,66
7,10.0,91,30726.04,12.0,11.75,81
8,9.5,92,32708.95,30.4,12.34,79
9,7.5,72,32764.62,21.8,12.41,69
10,8.9,74,31966.16,11.3,12.02,61
11,8.8,87,32883.68,21.4,12.08,60
12,9.9,90,32946.93,29.0,12.62,49
13,9.5,76,33012.54,11.5,12.37,79
14,10.1,82,33081.14,13.4,12.02,60
15,9.6,93,30871.59,13.0,11.55,65
16,11.6,92,32999.38,11.6,11.87,46
17,12.8,96,33306.25,14.7,12.52,55
18,12.2,97,28125.88,10.5,10.08,0
19,13.2,97,29679.42,10.9,12.15,0
20,13.6,95,22111.02,12.2,9.9,57
21,13.2,94,287.29,19.4,3.11,68
22,13.3,98,20060.87,15.0,7.02,54
23,13.4,98,8998.42,23.4,4.41,47
24,13.7,100,30501.48,29.3,11.65,58
25,12.9,96,15831.18,11.9,8.36,59
26,13.4,97,28178.86,21.6,10.73,41
27,12.8,92,34219.99,10.2,13.63,40
28,14.3,77,34321.47,10.5,13.54,51
29,16.4,72,34007.38,10.8,13.59,0
30,17.1,73,34528.17,10.5,14.06,0
31,16.4,93,32434.45,10.4,13.81,0
32,13.8,95,32364.5,17.4,12.96,43
33,11.8,99,17794.23,35.5,6.59,0
34,11.2,99,34953.66,19.8,13.46,0
35,10.8,93,26083.99,18.1,12.51,53
36,11.6,92,3210.62,31.5,2.76,0
37,12.3,99,0.0,22.0,1.84,40
38,10.7,98,11584.5,14.8,5.73,0
39,10.2,98,35329.89,23.7,13.07,0
40,8.9,95,35386.62,14.8,12.96,39
41,9.8,93,35444.76,17.6,13.79,40
42,9.8,81,35504.23,19.9,16.32,49
43,9.3,81,35603.59,10.2,16.47,46
44,11.2,75,35664.82,10.1,16.54,58
45,11.0,94,35725.92,10.6,15.81,0
46,11.0,95,25964.89,10.8,10.14,0
47,11.5,99,35847.7,15.3,15.95,48
48,13.3,99,32490.48,13.9,13.77,0
49,12.1,100,21780.21,17.2,10.12,61
