time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,12.1,100,21780.21,17.2,10.12,100
1,13.1,96,10351.89,9.4,6.84,75
2,13.4,96,0.0,20.5,3.19,0
3,13.2,96,0.0,18.5,2.72,0
4,13.4,97,34465.47,15.6,15.71,80
5,12.5,94,36501.75,15.1,17.37,82
6,14.3,82,33000.24,9.7,16.59,64
7,15.8,91,19753.52,12.5,11.8,77
8,14.4,95,29444.72,12.3,13.21,67
9,12.5,98,2885.92,12.3,6.0,69
10,13.2,100,36329.95,13.2,15.08,0
11,13.6,100,36972.82,16.5,18.59,0
12,13.5,100,22716.17,16.5,9.75,0
13,13.4,91,18969.49,16.6,10.44,64
14,13.1,93,18071.16,25.6,8.07,0
15,12.5,95,31903.1,27.4,15.18,60
16,11.5,93,38069.77,17.7,18.84,0
17,12.3,93,37396.55,13.8,19.12,0
18,11.5,97,15329.3,19.9,8.1,0
19,12.0,92,35008.53,17.4,17.35,0
20,12.1,93,38931.36,15.0,19.84,0
21,14.1,85,38571.01,12.6,20.54,0
22,13.7,95,37991.54,14.7,17.93,0
23,12.6,100,35477.85,18.6,16.6,0
24,12.9,95,37578.32,17.3,17.02,0
25,13.5,94,38773.88,18.1,17.11,0
26,13.8,92,40092.08,18.8,22.19,0
27,12.3,93,38335.34,16.1,15.99,0
28,13.4,95,38520.18,18.1,16.92,0
29,13.4,93,39473.37,13.4,19.3,0
30,14.9,92,39953.57,21.5,18.06,0
31,15.5,88,40737.35,13.0,21.25,0
32,16.1,96,40866.75,13.2,21.59,0
33,14.8,99,40996.08,17.1,21.8,0
34,14.6,100,34608.34,18.3,19.46,0
35,13.5,100,31396.19,28.1,14.95,0
36,11.6,90,34685.02,21.7,18.4,0
37,11.4,90,38823.89,19.3,21.77,0
38,13.0,89,41638.65,21.7,22.05,0
39,13.3,97,41765.79,17.2,21.91,0
40,13.4,98,32400.0,20.9,20.44,0
41,12.8,100,37641.2,20.3,19.0,0
42,11.6,96,23490.81,24.5,11.12,0
43,11.6,93,25924.55,20.9,13.36,0
44,12.0,92,42390.12,20.3,22.33,0
45,14.7,91,42512.35,14.2,24.5,0
46,15.5,98,42634.6,15.3,24.65,0
47,12.4,100,27989.13,23.0,12.64,0
48,9.2,89,33299.78,24.5,17.04,0
49,9.8,92,42823.42,17.8,25.48,0
