time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,17.3,36,34166.78,13.1,14.57,0
1,18.5,33,33856.68,12.1,14.51,0
2,17.7,60,33191.53,14.1,12.19,0
3,19.2,40,33903.54,14.0,14.09,0
4,15.9,95,5804.03,24.7,4.42,0
5,16.7,97,32091.23,11.4,12.09,48
6,16.8,97,33366.04,15.4,13.02,0
7,16.9,98,29648.62,11.7,9.93,39
8,15.3,98,33441.61,42.6,12.92,50
9,12.7,79,33429.03,11.5,13.71,55
10,14.5,67,33228.32,12.1,13.47,0
11,15.7,64,32477.97,10.3,13.16,0
12,16.3,93,32792.15,13.5,12.46,52
13,14.8,91,32784.0,14.9,11.39,38
14,13.2,92,32987.09,10.3,12.77,0
15,12.6,54,29410.9,11.5,10.12,51
16,14.2,44,32072.68,13.2,11.56,47
17,14.8,42,32708.87,16.0,12.7,0
18,13.0,92,32142.27,16.1,10.31,0
19,13.0,91,25460.53,18.7,9.89,55
20,13.6,84,32365.5,22.9,12.1,62
21,13.3,83,32310.79,12.4,12.13,45
22,14.0,79,32175.89,10.4,11.9,42
23,17.0,65,29331.14,8.9,11.19,0
24,17.9,54,32237.17,11.9,11.88,0
25,17.9,98,32187.31,13.2,11.78,0
26,15.3,100,28744.11,25.6,10.52,55
27,12.4,92,32172.82,14.8,12.1,49
28,13.3,45,32126.87,13.7,11.87,0
29,14.3,34,31667.39,10.1,12.03,0
30,16.6,88,31159.55,7.6,10.39,34
31,14.1,89,31998.13,10.0,11.61,61
32,13.2,99,30945.43,16.1,10.88,50
33,15.6,46,32007.24,9.5,11.79,54
34,15.3,42,31709.39,11.4,11.83,54
35,15.8,39,32028.34,10.4,11.98,84
36,17.1,36,21218.35,9.8,8.2,64
37,16.5,80,21428.4,13.8,7.78,88
38,16.0,89,20386.37,16.4,7.88,48
39,14.4,98,0.0,18.9,2.84,55
40,14.4,96,0.0,20.9,2.99,100
41,14.1,94,21777.54,18.6,8.77,87
42,13.5,95,28684.21,13.4,7.93,70
43,13.0,92,31129.41,8.6,10.09,61
44,13.2,93,31946.46,10.5,11.14,100
45,13.0,92,25840.63,9.7,8.68,61
46,13.3,97,24981.17,11.0,9.21,93
47,13.2,97,32082.47,6.5,11.28,64
48,13.5,97,26537.04,9.6,8.61,72
49,12.6,100,19560.4,13.0,6.8,75
