time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,14.1,85,38571.01,12.6,20.54,0
1,13.7,95,37991.54,14.7,17.93,0
2,12.6,100,35477.85,18.6,16.6,0
3,12.9,95,37578.32,17.3,17.02,0
4,13.5,94,38773.88,18.1,17.11,0
5,13.8,92,40092.08,18.8,22.19,0
6,12.3,93,38335.34,16.1,15.99,0
7,13.4,95,38520.18,18.1,16.92,0
8,13.4,93,39473.37,13.4,19.3,0
9,14.9,92,39953.57,21.5,18.06,0
10,15.5,88,40737.35,13.0,21.25,0
11,16.1,96,40866.75,13.2,21.59,0
12,14.8,99,40996.08,17.1,21.8,0
13,14.6,100,34608.34,18.3,19.46,0
14,13.5,100,31396.19,28.1,14.95,0
15,11.6,90,34685.02,21.7,18.4,0
16,11.4,90,38823.89,19.3,21.77,0
17,13.0,89,41638.65,21.7,22.05,0
18,13.3,97,41765.79,17.2,21.91,0
19,13.4,98,32400.0,20.9,20.44,0
20,12.8,100,37641.2,20.3,19.0,0
21,11.6,96,23490.81,24.5,11.12,0
22,11.6,93,25924.55,20.9,13.36,0
23,12.0,92,42390.12,20.3,22.33,0
24,14.7,91,42512.35,14.2,24.5,0
25,15.5,98,42634.6,15.3,24.65,0
26,12.4,100,27989.13,23.0,12.64,0
27,9.2,89,33299.78,24.5,17.04,0
28,9.8,92,42823.42,17.8,25.48,0
29,12.0,83,41782.36,15.0,24.35,85
30,14.6,82,42911.77,11.6,25.67,0
31,16.5,70,42955.87,21.6,26.09,0
32,19.0,72,42999.91,16.1,25.89,0
33,19.1,87,43043.91,20.9,25.77,0
34,15.0,100,34075.14,21.1,20.65,0
35,13.6,89,7268.48,29.6,8.4,0
36,11.0,89,8707.56,19.4,9.14,0
37,12.5,98,41197.68,15.7,23.59,100
38,16.8,88,43431.12,19.5,26.65,0
39,17.0,95,43515.28,16.2,26.24,0
40,15.8,100,32400.0,14.5,21.3,0
41,15.1,100,35958.54,17.6,24.0,0
42,15.4,99,34422.37,17.0,23.21,0
43,16.5,100,39347.37,19.6,25.33,0
44,16.4,100,36539.45,18.7,23.07,0
45,16.0,82,24833.31,16.4,16.64,0
46,15.3,95,44052.8,18.0,23.4,0
47,15.3,81,38403.1,17.8,18.98,0
48,16.1,87,43200.0,26.6,21.33,84
49,16.0,93,44426.11,24.2,27.39,0
