time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,16.1,98,33451.51,21.2,13.54,48
1,17.3,64,35877.21,12.9,16.27,0
2,16.3,26,35795.72,16.4,16.12,0
3,17.9,26,35610.26,15.4,15.85,0
4,19.1,30,35329.2,16.3,15.63,69
5,20.5,31,35254.12,16.3,15.42,0
6,20.0,99,35084.15,15.5,15.28,0
7,19.3,96,34920.07,15.9,14.22,0
8,18.2,95,34586.26,14.1,14.39,0
9,17.0,99,34441.95,17.3,14.0,53
10,17.9,98,31474.44,19.1,11.64,0
11,16.7,58,34407.81,16.5,14.72,0
12,16.5,39,34348.91,20.2,15.03,56
13,15.7,31,34290.36,13.0,13.19,53
14,17.3,36,34166.78,13.1,14.57,0
15,18.5,33,33856.68,12.1,14.51,0
16,17.7,60,33191.53,14.1,12.19,0
17,19.2,40,33903.54,14.0,14.09,0
18,15.9,95,5804.03,24.7,4.42,0
19,16.7,97,32091.23,11.4,12.09,57
20,16.8,97,33366.04,15.4,13.02,0
21,16.9,98,29648.62,11.7,9.93,46
22,15.3,98,33441.61,42.6,12.92,59
23,12.7,79,33429.03,11.5,13.71,65
24,14.5,67,33228.32,12.1,13.47,0
25,15.7,64,32477.97,10.3,13.16,0
26,16.3,93,32792.15,13.5,12.46,62
27,14.8,91,32784.0,14.9,11.39,45
28,13.2,92,32987.09,10.3,12.77,0
29,12.6,54,29410.9,11.5,10.12,61
30,14.2,44,32072.68,13.2,11.56,55
31,14.8,42,32708.87,16.0,12.7,0
32,13.0,92,32142.27,16.1,10.31,0
33,13.0,91,25460.53,18.7,9.89,66
34,13.6,84,32365.5,22.9,12.1,74
35,13.3,83,32310.79,12.4,12.13,54
36,14.0,79,32175.89,10.4,11.9,50
37,17.0,65,29331.14,8.9,11.19,0
38,17.9,54,32237.17,11.9,11.88,0
39,17.9,98,32187.31,13.2,11.78,0
40,15.3,100,28744.11,25.6,10.52,65
41,12.4,92,32172.82,14.8,12.1,59
42,13.3,45,32126.87,13.7,11.87,0
43,14.3,34,31667.39,10.1,12.03,0
44,16.6,88,31159.55,7.6,10.39,41
45,14.1,89,31998.13,10.0,11.61,73
46,13.2,99,30945.43,16.1,10.88,59
47,15.6,46,32007.24,9.5,11.79,64
48,15.3,42,31709.39,11.4,11.83,64
49,15.8,39,32028.34,10.4,11.98,100
